Brand,Model,YearOfFabrication,Kilometres,Location,PriceEuro
Mercedes-Benz,GLC,2017,178000,Cluj,26000
Mercedes-Benz,GLC,2017,160197,Bucuresti,26450
Mercedes-Benz,GLC,2017,150000,Bucuresti,26490
Mercedes-Benz,GLC,2017,223250,Iasi,26898
Mercedes-Benz,GLC,2017,177900,Bucuresti,27490
Mercedes-Benz,GLC,2017,259642,Galati,27990
Mercedes-Benz,GLC,2017,91183,Olt,29990
Mercedes-Benz,GLC,2017,62000,Sibiu,30500
Mercedes-Benz,GLC,2017,72050,Suceava,31499
Mercedes-Benz,GLC,2017,55600,Constanta,31500
Mercedes-Benz,GLC,2017,161944,Bihor,31900
Mercedes-Benz,GLC,2017,145896,Iasi,32950
Mercedes-Benz,GLC,2017,161465,Suceava,33999
Mercedes-Benz,GLC,2017,140949,Arges,34490
Mercedes-Benz,GLC,2017,106000,Timis,35000
Mercedes-Benz,GLC,2017,55200,Ilfov,35900
Mercedes-Benz,GLC,2017,171000,Arad,36045
Mercedes-Benz,GLC,2017,130000,Arad,36346
Mercedes-Benz,GLC,2017,57500,Galati,41043
Mercedes-Benz,GLC,2017,98163,Arges,43990
Mercedes-Benz,GLC,2018,176000,Prahova,23850
Mercedes-Benz,GLC,2018,175000,Arges,24990
Mercedes-Benz,GLC,2018,208790,Maramures,26418
Mercedes-Benz,GLC,2018,190000,Bacau,26990
Mercedes-Benz,GLC,2018,120000,Salaj,27998
Mercedes-Benz,GLC,2018,159000,Salaj,27998
Mercedes-Benz,GLC,2018,112500,Bucuresti,28000
Mercedes-Benz,GLC,2018,93000,Bucuresti,29950
Mercedes-Benz,GLC,2018,165920,Bacau,29950
Mercedes-Benz,GLC,2018,177000,Timis,29990
Mercedes-Benz,GLC,2018,94611,Buzau,32400
Mercedes-Benz,GLC,2018,53550,Cluj,32499
Mercedes-Benz,GLC,2018,89454,Bucuresti,32949
Mercedes-Benz,GLC,2018,121520,Iasi,33688
Mercedes-Benz,GLC,2018,80750,Bucuresti,33899
Mercedes-Benz,GLC,2018,126923,Galati,34498
Mercedes-Benz,GLC,2018,99500,Prahova,34700
Mercedes-Benz,GLC,2018,120000,Bucuresti,36490
Mercedes-Benz,GLC,2018,86245,Suceava,36998
Mercedes-Benz,GLC,2018,53227,Iasi,37500
Mercedes-Benz,GLC,2018,67203,Timis,38675
Mercedes-Benz,GLC,2019,220000,Galati,26990
Mercedes-Benz,GLC,2019,182000,Prahova,28500
Mercedes-Benz,GLC,2019,186235,Bucuresti,28599
Mercedes-Benz,GLC,2019,207539,Salaj,29998
Mercedes-Benz,GLC,2019,172592,Bucuresti,30749
Mercedes-Benz,GLC,2019,105973,Bucuresti,30900
Mercedes-Benz,GLC,2019,95000,Mures,31500
Mercedes-Benz,GLC,2019,187000,Dambovita,32725
Mercedes-Benz,GLC,2019,184997,Arges,32790
Mercedes-Benz,GLC,2019,150310,Cluj,32990
Mercedes-Benz,GLC,2019,50000,Bucuresti,34950
Mercedes-Benz,GLC,2019,49000,Iasi,34999
Mercedes-Benz,GLC,2019,157000,Arges,35890
Mercedes-Benz,GLC,2019,90456,Cluj,37700
Mercedes-Benz,GLC,2019,103500,Mures,39151
Mercedes-Benz,GLC,2019,81664,Bucuresti,39900
Mercedes-Benz,GLC,2019,94406,Bucuresti,39900
Mercedes-Benz,GLC,2019,73360,Bacau,39990
Mercedes-Benz,GLC,2019,167568,Galati,40446
Mercedes-Benz,GLC,2019,68000,Cluj,40800
Mercedes-Benz,GLC,2019,85291,Bihor,40900
Mercedes-Benz,GLC,2019,64100,Bucuresti,41899
Mercedes-Benz,GLC,2019,49182,Arges,42900
Mercedes-Benz,GLC,2019,94014,Arges,42990
Mercedes-Benz,GLC,2019,33000,Iasi,43900
Mercedes-Benz,GLC,2019,82000,Galati,44900
Mercedes-Benz,GLC,2019,119300,Galati,47588
Mercedes-Benz,GLC,2019,57179,Bihor,47900
Mercedes-Benz,GLC,2019,80119,Arges,47900
Mercedes-Benz,GLC,2019,66000,Arad,49730
Mercedes-Benz,GLC,2019,9330,Constanta,67500
Mercedes-Benz,GLC,2019,76000,Ilfov,79990
Mercedes-Benz,GLC,2020,154000,Valcea,30990
Mercedes-Benz,GLC,2020,160200,Arges,31535
Mercedes-Benz,GLC,2020,160185,Ilfov,31989
Mercedes-Benz,GLC,2020,82000,Cluj,34699
Mercedes-Benz,GLC,2020,95271,Suceava,35998
Mercedes-Benz,GLC,2020,151236,Bucuresti,35999
Mercedes-Benz,GLC,2020,147580,Timis,37400
Mercedes-Benz,GLC,2020,57000,Timis,37500
Mercedes-Benz,GLC,2020,104308,Bucuresti,37990
Mercedes-Benz,GLC,2020,80280,Bihor,39900
Mercedes-Benz,GLC,2020,80287,Bucuresti,39900
Mercedes-Benz,GLC,2020,94433,Bucuresti,39900
Mercedes-Benz,GLC,2020,100217,Bucuresti,39900
Mercedes-Benz,GLC,2020,29780,Bucuresti,40900
Mercedes-Benz,GLC,2020,47123,Bucuresti,41899
Mercedes-Benz,GLC,2020,34050,Bihor,43000
Mercedes-Benz,GLC,2020,54659,Brasov,43400
Mercedes-Benz,GLC,2020,102000,Sibiu,44625
Mercedes-Benz,GLC,2020,14976,Bucuresti,45208
Mercedes-Benz,GLC,2020,37677,Bucuresti,45299
Mercedes-Benz,GLC,2020,52000,Sibiu,46500
Mercedes-Benz,GLC,2020,128900,Botosani,47900
Mercedes-Benz,GLC,2020,29500,Bucuresti,48195
Mercedes-Benz,GLC,2020,99900,Maramures,49500
Mercedes-Benz,GLC,2020,73257,Arges,49990
Mercedes-Benz,GLC,2020,48394,Mures,50360
Mercedes-Benz,GLC,2020,13594,Bihor,53900
Mercedes-Benz,GLC,2020,35967,Ilfov,56900
Mercedes-Benz,GLC,2020,24000,Arad,58574
Mercedes-Benz,GLC,2020,57000,Timis,59762
Mercedes-Benz,GLC,2020,13000,Cluj,69484
Mercedes-Benz,GLC,2021,162000,Ilfov,36199
Mercedes-Benz,GLC,2021,33858,Ilfov,42500
Mercedes-Benz,GLC,2021,144666,Dolj,43699
Mercedes-Benz,GLC,2021,32928,Prahova,43899
Mercedes-Benz,GLC,2021,31633,Bucuresti,44900
Mercedes-Benz,GLC,2021,16244,Bihor,48989
Mercedes-Benz,GLC,2021,24500,Brasov,49956
Mercedes-Benz,GLC,2021,32000,Bihor,49999
Mercedes-Benz,GLC,2021,66713,Bucuresti,53000
Mercedes-Benz,GLC,2021,33642,Bucuresti,58000
Mercedes-Benz,GLC,2021,16700,Bucuresti,59950
Mercedes-Benz,GLC,2021,23500,Arad,65270
Mercedes-Benz,GLC,2021,22500,Valcea,65331
Mercedes-Benz,GLC,2021,13543,Mures,85561
Mercedes-Benz,GLC,2022,21470,Bihor,46900
Mercedes-Benz,GLC,2022,31040,Valcea,47481
Mercedes-Benz,GLC,2022,13510,Prahova,53899
Mercedes-Benz,GLC,2022,31679,Ilfov,54170
Mercedes-Benz,GLC,2022,3600,Cluj,62799
Mercedes-Benz,GLC,2022,7312,Ilfov,63164
Mercedes-Benz,GLC,2022,10674,Ilfov,65499
Mercedes-Benz,GLC,2022,21105,Bucuresti,68900
Mercedes-Benz,GLC,2022,8900,Cluj,69399
Mercedes-Benz,GLC,2022,9129,Mures,69972
Mercedes-Benz,GLC,2022,8548,Prahova,70899
Mercedes-Benz,GLC,2022,15412,Timis,71198
Mercedes-Benz,GLC,2022,6000,Sibiu,80396
Mercedes-Benz,GLC,2022,3105,Brasov,81030
Mercedes-Benz,GLC,2023,21855,Cluj,57899
Mercedes-Benz,GLC,2023,7,Bucuresti,61880
Mercedes-Benz,GLC,2023,11472,Ilfov,65499
Mercedes-Benz,GLC,2023,100,Bucuresti,65576
Mercedes-Benz,GLC,2023,3383,Sibiu,67770
Mercedes-Benz,GLC,2023,7,Bucuresti,68425
Mercedes-Benz,GLC,2023,100,Bucuresti,68990
Mercedes-Benz,GLC,2023,10062,Timis,69490
Mercedes-Benz,GLC,2023,11710,Sibiu,69749
Mercedes-Benz,GLC,2023,9800,Prahova,71899
Mercedes-Benz,GLC,2023,5,Timis,76559
Mercedes-Benz,GLC,2023,1254,Bucuresti,79000
Mercedes-Benz,GLC,2023,6000,Arad,80908
Mercedes-Benz,GLC,2023,4,Mures,81994
Mercedes-Benz,GLC,2023,4,Mures,85130
Mercedes-Benz,GLC,2023,2,Maramures,86083
Mercedes-Benz,GLC,2023,6000,Mures,86189
Mercedes-Benz,GLC,2023,2,Maramures,86383
Mercedes-Benz,GLC,2023,5,Arad,89460
Mercedes-Benz,GLC,2023,6000,Arad,91018
Mercedes-Benz,GLC,2023,6,Arad,92477
Mercedes-Benz,GLC,2023,10,Valcea,92888
Mercedes-Benz,GLC Coupe,2017,190000,Galati,29900
Mercedes-Benz,GLC Coupe,2017,112130,Satu Mare,30950
Mercedes-Benz,GLC Coupe,2017,188953,Constanta,30990
Mercedes-Benz,GLC Coupe,2017,139460,Vrancea,31490
Mercedes-Benz,GLC Coupe,2017,90800,Bucuresti,32900
Mercedes-Benz,GLC Coupe,2017,95806,Dambovita,33500
Mercedes-Benz,GLC Coupe,2017,37500,Bucuresti,33950
Mercedes-Benz,GLC Coupe,2017,68000,Bucuresti,38675
Mercedes-Benz,GLC Coupe,2017,141000,Arad,39258
Mercedes-Benz,GLC Coupe,2017,113000,Arad,46398
Mercedes-Benz,GLC Coupe,2018,175000,Salaj,30998
Mercedes-Benz,GLC Coupe,2018,67500,Bucuresti,34500
Mercedes-Benz,GLC Coupe,2018,120000,Bucuresti,35490
Mercedes-Benz,GLC Coupe,2018,111000,Bucuresti,35750
Mercedes-Benz,GLC Coupe,2018,173000,Cluj,35900
Mercedes-Benz,GLC Coupe,2018,192000,Maramures,36990
Mercedes-Benz,GLC Coupe,2018,123834,Ilfov,37299
Mercedes-Benz,GLC Coupe,2018,51415,Bucuresti,37500
Mercedes-Benz,GLC Coupe,2018,83000,Timis,44500
Mercedes-Benz,GLC Coupe,2018,51173,Ilfov,45899
Mercedes-Benz,GLC Coupe,2018,35395,Ilfov,48980
Mercedes-Benz,GLC Coupe,2019,150000,Bucuresti,35990
Mercedes-Benz,GLC Coupe,2019,121640,Bacau,39750
Mercedes-Benz,GLC Coupe,2019,76000,Bucuresti,39980
Mercedes-Benz,GLC Coupe,2019,99000,Galati,41990
Mercedes-Benz,GLC Coupe,2019,67300,Bucuresti,42000
Mercedes-Benz,GLC Coupe,2019,113200,Bucuresti,43880
Mercedes-Benz,GLC Coupe,2019,48504,Bucuresti,44900
Mercedes-Benz,GLC Coupe,2019,32000,Galati,45999
Mercedes-Benz,GLC Coupe,2019,144920,Ilfov,46989
Mercedes-Benz,GLC Coupe,2019,19000,Timis,46999
Mercedes-Benz,GLC Coupe,2019,39000,Iasi,69000
Mercedes-Benz,GLC Coupe,2019,85000,Ilfov,75989
Mercedes-Benz,GLC Coupe,2020,75000,Bihor,42790
Mercedes-Benz,GLC Coupe,2020,70500,Brasov,48519
Mercedes-Benz,GLC Coupe,2020,39900,Ilfov,52850
Mercedes-Benz,GLC Coupe,2020,35650,Constanta,54800
Mercedes-Benz,GLC Coupe,2020,51000,Arad,55323
Mercedes-Benz,GLC Coupe,2020,44160,Ilfov,56525
Mercedes-Benz,GLC Coupe,2020,84215,Galati,59488
Mercedes-Benz,GLC Coupe,2020,43918,Ilfov,60500
Mercedes-Benz,GLC Coupe,2021,104000,Galati,42800
Mercedes-Benz,GLC Coupe,2021,137000,Galati,42990
Mercedes-Benz,GLC Coupe,2021,44422,Bucuresti,49900
Mercedes-Benz,GLC Coupe,2021,61549,Mures,52079
Mercedes-Benz,GLC Coupe,2021,61300,Ilfov,52250
Mercedes-Benz,GLC Coupe,2021,40475,Bucuresti,59488
Mercedes-Benz,GLC Coupe,2021,12124,Cluj,65583
Mercedes-Benz,GLC Coupe,2021,32500,Mures,119990
Mercedes-Benz,GLC Coupe,2022,13500,Bihor,51900
Mercedes-Benz,GLC Coupe,2022,30000,Valcea,53431
Mercedes-Benz,GLC Coupe,2022,39900,Valcea,53431
Mercedes-Benz,GLC Coupe,2022,12600,Galati,54899
Mercedes-Benz,GLC Coupe,2022,7710,Bihor,55900
Mercedes-Benz,GLC Coupe,2022,3000,Bucuresti,58499
Mercedes-Benz,GLC Coupe,2023,5000,Bacau,76406
Mercedes-Benz,GLC Coupe,2023,7,Mures,77555
Mercedes-Benz,GLC Coupe,2023,10,Valcea,78174
Mercedes-Benz,GLC Coupe,2023,10,Valcea,82645
Mercedes-Benz,GLC Coupe,2023,10,Bucuresti,82950
Mercedes-Benz,GLC Coupe,2023,1,Bucuresti,86260
Mercedes-Benz,GLC Coupe,2023,3970,Brasov,87043
Mercedes-Benz,GLC Coupe,2023,6000,Mures,94622
Mercedes-Benz,GLC Coupe,2023,1500,Sibiu,95760
Mercedes-Benz,GLC Coupe,2023,499,Iasi,96499
Mercedes-Benz,GLE,2015,200000,Sibiu,25900
Mercedes-Benz,GLE,2015,121000,Mures,29900
Mercedes-Benz,GLE,2015,261123,Cluj,29999
Mercedes-Benz,GLE,2015,130000,Timis,30499
Mercedes-Benz,GLE,2015,119000,Suceava,38800
Mercedes-Benz,GLE,2016,225000,Brasov,24900
Mercedes-Benz,GLE,2016,252929,Maramures,27965
Mercedes-Benz,GLE,2016,190000,Arges,28800
Mercedes-Benz,GLE,2016,180000,Dolj,28900
Mercedes-Benz,GLE,2016,204677,Bihor,28900
Mercedes-Benz,GLE,2016,102936,Bacau,28990
Mercedes-Benz,GLE,2016,202364,Ilfov,29990
Mercedes-Benz,GLE,2016,230000,Brasov,30990
Mercedes-Benz,GLE,2016,168850,Sibiu,31500
Mercedes-Benz,GLE,2016,118000,Botosani,32700
Mercedes-Benz,GLE,2016,121126,Bucuresti,33308
Mercedes-Benz,GLE,2016,149414,Bucuresti,35900
Mercedes-Benz,GLE,2016,146483,Ilfov,36899
Mercedes-Benz,GLE,2016,89530,Bacau,37990
Mercedes-Benz,GLE,2016,88846,Satu Mare,44900
Mercedes-Benz,GLE,2017,220000,Galati,26000
Mercedes-Benz,GLE,2017,299000,Prahova,26000
Mercedes-Benz,GLE,2017,168284,Iasi,29800
Mercedes-Benz,GLE,2017,163680,Bacau,30990
Mercedes-Benz,GLE,2017,140000,Cluj,32999
Mercedes-Benz,GLE,2017,150000,Satu Mare,33320
Mercedes-Benz,GLE,2017,178000,Dolj,35000
Mercedes-Benz,GLE,2017,154189,Constanta,36300
Mercedes-Benz,GLE,2017,90000,Cluj,36999
Mercedes-Benz,GLE,2017,116211,Braila,39889
Mercedes-Benz,GLE,2017,174093,Cluj,39890
Mercedes-Benz,GLE,2017,154943,Bacau,44400
Mercedes-Benz,GLE,2018,215000,Salaj,30998
Mercedes-Benz,GLE,2018,152000,Maramures,31500
Mercedes-Benz,GLE,2018,249500,Botosani,34500
Mercedes-Benz,GLE,2018,80150,Brasov,39300
Mercedes-Benz,GLE,2019,175965,Bucuresti,53700
Mercedes-Benz,GLE,2019,143000,Iasi,55500
Mercedes-Benz,GLE,2019,94000,Timis,55989
Mercedes-Benz,GLE,2019,195000,Buzau,58000
Mercedes-Benz,GLE,2019,174500,Mures,58310
Mercedes-Benz,GLE,2019,93100,Bucuresti,59900
Mercedes-Benz,GLE,2019,61195,Bucuresti,60000
Mercedes-Benz,GLE,2019,99100,Bucuresti,60949
Mercedes-Benz,GLE,2019,119931,Ilfov,60989
Mercedes-Benz,GLE,2019,70793,Bucuresti,64000
Mercedes-Benz,GLE,2019,68616,Ilfov,65899
Mercedes-Benz,GLE,2019,61352,Satu Mare,65900
Mercedes-Benz,GLE,2019,80123,Galati,66900
Mercedes-Benz,GLE,2019,99870,Valcea,67000
Mercedes-Benz,GLE,2019,109724,Suceava,67998
Mercedes-Benz,GLE,2019,68986,Constanta,68901
Mercedes-Benz,GLE,2019,49900,Bucuresti,74851
Mercedes-Benz,GLE,2020,120000,Brasov,57700
Mercedes-Benz,GLE,2020,159800,Ilfov,62990
Mercedes-Benz,GLE,2020,62000,Bucuresti,64998
Mercedes-Benz,GLE,2020,159200,Maramures,64998
Mercedes-Benz,GLE,2020,43000,Constanta,65000
Mercedes-Benz,GLE,2020,66300,Braila,68500
Mercedes-Benz,GLE,2020,76500,Timis,68899
Mercedes-Benz,GLE,2020,68600,Bihor,69734
Mercedes-Benz,GLE,2020,48000,Ilfov,69972
Mercedes-Benz,GLE,2020,69000,Bucuresti,69979
Mercedes-Benz,GLE,2020,130000,Constanta,70000
Mercedes-Benz,GLE,2020,25160,Braila,71400
Mercedes-Benz,GLE,2020,81402,Braila,71400
Mercedes-Benz,GLE,2020,55000,Bacau,74500
Mercedes-Benz,GLE,2020,27490,Maramures,74851
Mercedes-Benz,GLE,2020,99895,Ilfov,74990
Mercedes-Benz,GLE,2020,59897,Mures,75826
Mercedes-Benz,GLE,2020,129900,Bihor,78528
Mercedes-Benz,GLE,2020,16900,Ilfov,78898
Mercedes-Benz,GLE,2020,26500,Ilfov,79500
Mercedes-Benz,GLE,2020,21301,Galati,79718
Mercedes-Benz,GLE,2020,16900,Brasov,81488
Mercedes-Benz,GLE,2020,35000,Galati,93899
Mercedes-Benz,GLE,2020,53900,Ilfov,94739
Mercedes-Benz,GLE,2020,59000,Timis,94900
Mercedes-Benz,GLE,2020,17900,Ilfov,124990
Mercedes-Benz,GLE,2021,130000,Bucuresti,54989
Mercedes-Benz,GLE,2021,80900,Constanta,59900
Mercedes-Benz,GLE,2021,109453,Bucuresti,63250
Mercedes-Benz,GLE,2021,97000,Dambovita,65450
Mercedes-Benz,GLE,2021,35800,Bucuresti,69615
Mercedes-Benz,GLE,2021,32227,Constanta,74899
Mercedes-Benz,GLE,2021,34000,Mures,75500
Mercedes-Benz,GLE,2021,16011,Bucuresti,75900
Mercedes-Benz,GLE,2021,51307,Constanta,77899
Mercedes-Benz,GLE,2021,69000,Ilfov,78540
Mercedes-Benz,GLE,2021,73000,Arad,79989
Mercedes-Benz,GLE,2021,40000,Arges,80500
Mercedes-Benz,GLE,2021,36000,Ilfov,81880
Mercedes-Benz,GLE,2021,28392,Cluj,82110
Mercedes-Benz,GLE,2021,33400,Ilfov,86990
Mercedes-Benz,GLE,2021,13000,Arad,90880
Mercedes-Benz,GLE,2021,26200,Ilfov,92990
Mercedes-Benz,GLE,2021,12760,Mures,103411
Mercedes-Benz,GLE,2021,40600,Sibiu,105600
Mercedes-Benz,GLE,2021,60000,Ilfov,109000
Mercedes-Benz,GLE,2021,28500,Arad,112037
Mercedes-Benz,GLE,2021,44926,Ilfov,131949
Mercedes-Benz,GLE,2021,29970,Maramures,136850
Mercedes-Benz,GLE,2021,10000,Arad,158757
Mercedes-Benz,GLE,2022,48000,Arges,62950
Mercedes-Benz,GLE,2022,20000,Ilfov,79989
Mercedes-Benz,GLE,2022,7786,Iasi,88762
Mercedes-Benz,GLE,2022,36501,Sibiu,88950
Mercedes-Benz,GLE,2022,44980,Bacau,89800
Mercedes-Benz,GLE,2022,8921,Sibiu,92974
Mercedes-Benz,GLE,2022,19821,Prahova,93899
Mercedes-Benz,GLE,2022,8939,Prahova,93900
Mercedes-Benz,GLE,2022,15000,Dolj,94724
Mercedes-Benz,GLE,2022,20323,Bacau,94900
Mercedes-Benz,GLE,2022,27000,Ilfov,94990
Mercedes-Benz,GLE,2022,8600,Sibiu,97950
Mercedes-Benz,GLE,2022,31000,Arad,102221
Mercedes-Benz,GLE,2022,8300,Ilfov,102589
Mercedes-Benz,GLE,2022,15716,Mures,104363
Mercedes-Benz,GLE,2022,8090,Ilfov,109500
Mercedes-Benz,GLE,2022,19000,Timis,111848
Mercedes-Benz,GLE,2022,22500,Dolj,112336
Mercedes-Benz,GLE,2022,5000,Valcea,113824
Mercedes-Benz,GLE,2022,4842,Ilfov,115781
Mercedes-Benz,GLE,2022,37200,Dolj,118762
Mercedes-Benz,GLE,2022,11670,Satu Mare,148750
Mercedes-Benz,GLE,2022,6000,Arad,154700
Mercedes-Benz,GLE,2023,16000,Bacau,89000
Mercedes-Benz,GLE,2023,3099,Brasov,90393
Mercedes-Benz,GLE,2023,1,Bucuresti,91420
Mercedes-Benz,GLE,2023,100,Bucuresti,94605
Mercedes-Benz,GLE,2023,50,Bucuresti,99000
Mercedes-Benz,GLE,2023,18954,Bucuresti,99000
Mercedes-Benz,GLE,2023,16500,Arad,101493
Mercedes-Benz,GLE,2023,7,Arad,101581
Mercedes-Benz,GLE,2023,2,Maramures,102844
Mercedes-Benz,GLE,2023,15,Bucuresti,102990
Mercedes-Benz,GLE,2023,8562,Prahova,104899
Mercedes-Benz,GLE,2023,9000,Valcea,106527
Mercedes-Benz,GLE,2023,1,Bucuresti,107577
Mercedes-Benz,GLE,2023,1,Arad,108952
Mercedes-Benz,GLE,2023,2838,Bucuresti,109000
Mercedes-Benz,GLE,2023,1500,Sibiu,109975
Mercedes-Benz,GLE,2023,8500,Bucuresti,110271
Mercedes-Benz,GLE,2023,8,Mures,112315
Mercedes-Benz,GLE,2023,10,Mures,114297
Mercedes-Benz,GLE,2023,10,Valcea,115046
Mercedes-Benz,GLE,2023,15,Bucuresti,119000
Mercedes-Benz,GLE,2023,1,Timis,120668
Mercedes-Benz,GLE,2023,10,Timis,120669
Mercedes-Benz,GLE,2023,11500,Maramures,121973
Mercedes-Benz,GLE,2023,1,Galati,122007
Mercedes-Benz,GLE,2023,1,Galati,122030
Mercedes-Benz,GLE,2023,2,Maramures,124092
Mercedes-Benz,GLE,2023,5000,Arad,130888
Mercedes-Benz,GLE,2023,14,Bucuresti,134999
Mercedes-Benz,GLE,2023,8,Brasov,156700
Mercedes-Benz,GLE,2023,26100,Bucuresti,165000
Mercedes-Benz,GLE Coupe,2015,200000,Dambovita,35500
Mercedes-Benz,GLE Coupe,2016,203000,Constanta,35000
Mercedes-Benz,GLE Coupe,2016,187000,Prahova,39200
Mercedes-Benz,GLE Coupe,2016,165246,Iasi,39860
Mercedes-Benz,GLE Coupe,2016,104366,Bucuresti,42500
Mercedes-Benz,GLE Coupe,2016,190122,Bucuresti,44922
Mercedes-Benz,GLE Coupe,2016,89200,Arad,47481
Mercedes-Benz,GLE Coupe,2017,232000,Cluj,35999
Mercedes-Benz,GLE Coupe,2017,186300,Braila,36900
Mercedes-Benz,GLE Coupe,2017,155000,Bucuresti,39900
Mercedes-Benz,GLE Coupe,2017,142489,Bucuresti,41989
Mercedes-Benz,GLE Coupe,2017,129228,Bucuresti,43990
Mercedes-Benz,GLE Coupe,2017,120000,Dolj,45934
Mercedes-Benz,GLE Coupe,2017,105340,Maramures,45999
Mercedes-Benz,GLE Coupe,2017,77416,Brasov,47900
Mercedes-Benz,GLE Coupe,2017,93855,Timis,48000
Mercedes-Benz,GLE Coupe,2017,83000,Ilfov,52955
Mercedes-Benz,GLE Coupe,2018,96000,Vaslui,41000
Mercedes-Benz,GLE Coupe,2018,163294,Ilfov,44950
Mercedes-Benz,GLE Coupe,2018,62000,Timis,45990
Mercedes-Benz,GLE Coupe,2018,98755,Cluj,48490
Mercedes-Benz,GLE Coupe,2018,75000,Brasov,54999
Mercedes-Benz,GLE Coupe,2018,92704,Constanta,55500
Mercedes-Benz,GLE Coupe,2019,148000,Constanta,46990
Mercedes-Benz,GLE Coupe,2019,198000,Galati,47700
Mercedes-Benz,GLE Coupe,2019,96000,Constanta,49989
Mercedes-Benz,GLE Coupe,2019,69225,Brasov,54900
Mercedes-Benz,GLE Coupe,2019,56725,Constanta,60300
Mercedes-Benz,GLE Coupe,2020,125000,Buzau,72000
Mercedes-Benz,GLE Coupe,2020,75892,Constanta,77899
Mercedes-Benz,GLE Coupe,2020,100000,Bihor,79718
Mercedes-Benz,GLE Coupe,2020,59167,Prahova,81900
Mercedes-Benz,GLE Coupe,2020,160000,Bihor,82000
Mercedes-Benz,GLE Coupe,2020,81182,Bucuresti,82900
Mercedes-Benz,GLE Coupe,2020,47600,Ilfov,83699
Mercedes-Benz,GLE Coupe,2020,89700,Ilfov,91900
Mercedes-Benz,GLE Coupe,2020,72424,Bucuresti,95783
Mercedes-Benz,GLE Coupe,2020,54000,Hunedoara,98000
Mercedes-Benz,GLE Coupe,2021,120500,Cluj,66900
Mercedes-Benz,GLE Coupe,2021,63952,Bucuresti,70186
Mercedes-Benz,GLE Coupe,2021,172000,Vrancea,71900
Mercedes-Benz,GLE Coupe,2021,121000,Satu Mare,75500
Mercedes-Benz,GLE Coupe,2021,30625,Ilfov,82609
Mercedes-Benz,GLE Coupe,2021,79134,Galati,83288
Mercedes-Benz,GLE Coupe,2021,36112,Ilfov,83990
Mercedes-Benz,GLE Coupe,2021,19900,Brasov,89909
Mercedes-Benz,GLE Coupe,2021,44449,Bucuresti,89988
Mercedes-Benz,GLE Coupe,2021,92000,Ilfov,90000
Mercedes-Benz,GLE Coupe,2021,22050,Ilfov,93489
Mercedes-Benz,GLE Coupe,2021,39900,Bucuresti,99900
Mercedes-Benz,GLE Coupe,2021,49000,Arad,101138
Mercedes-Benz,GLE Coupe,2021,31545,Cluj,104988
Mercedes-Benz,GLE Coupe,2021,30000,Galati,110000
Mercedes-Benz,GLE Coupe,2021,23954,Bucuresti,115900
Mercedes-Benz,GLE Coupe,2021,79400,Mures,117000
Mercedes-Benz,GLE Coupe,2022,15000,Bucuresti,78900
Mercedes-Benz,GLE Coupe,2022,34900,Bucuresti,78980
Mercedes-Benz,GLE Coupe,2022,59000,Arad,79999
Mercedes-Benz,GLE Coupe,2022,8500,Bucuresti,84889
Mercedes-Benz,GLE Coupe,2022,32000,Iasi,85999
Mercedes-Benz,GLE Coupe,2022,14780,Bucuresti,87889
Mercedes-Benz,GLE Coupe,2022,21850,Ilfov,94979
Mercedes-Benz,GLE Coupe,2022,12000,Valcea,98000
Mercedes-Benz,GLE Coupe,2022,11814,Ilfov,98785
Mercedes-Benz,GLE Coupe,2022,22000,Brasov,99000
Mercedes-Benz,GLE Coupe,2022,9584,Sibiu,99975
Mercedes-Benz,GLE Coupe,2022,2,Maramures,101684
Mercedes-Benz,GLE Coupe,2022,22500,Constanta,101900
Mercedes-Benz,GLE Coupe,2022,15850,Bihor,102935
Mercedes-Benz,GLE Coupe,2022,11500,Valcea,104733
Mercedes-Benz,GLE Coupe,2022,49000,Arges,129900
Mercedes-Benz,GLE Coupe,2022,10000,Arad,133625
Mercedes-Benz,GLE Coupe,2022,1000,Arad,134086
Mercedes-Benz,GLE Coupe,2022,9500,Arad,161456
Mercedes-Benz,GLE Coupe,2022,1150,Bucuresti,169999
Mercedes-Benz,GLE Coupe,2023,61,Bucuresti,99990
Mercedes-Benz,GLE Coupe,2023,1,Sibiu,114790
Mercedes-Benz,GLE Coupe,2023,890,Timis,116946
Mercedes-Benz,GLE Coupe,2023,19588,Bucuresti,120190
Mercedes-Benz,GLE Coupe,2023,7800,Bucuresti,121213
Mercedes-Benz,GLE Coupe,2023,5,Bucuresti,121261
Mercedes-Benz,GLE Coupe,2023,50,Bucuresti,121628
Mercedes-Benz,GLE Coupe,2023,11300,Bucuresti,123623
Mercedes-Benz,GLE Coupe,2023,10000,Valcea,124727
Mercedes-Benz,GLE Coupe,2023,9500,Bucuresti,129673
Mercedes-Benz,GLE Coupe,2023,8200,Bucuresti,129799
Mercedes-Benz,GLE Coupe,2023,50,Bucuresti,179999
Mercedes-Benz,GLE Coupe,2024,20,Bihor,129234
Mercedes-Benz,GLK,2009,278000,Arges,9400
Mercedes-Benz,GLK,2009,239000,Timis,9999
Mercedes-Benz,GLK,2009,69232,Timis,15300
Mercedes-Benz,GLK,2010,294020,Timis,10999
Mercedes-Benz,GLK,2010,320000,Prahova,13000
Mercedes-Benz,GLK,2012,242000,Timis,12650
Mercedes-Benz,GLK,2012,171162,Bacau,14990
Mercedes-Benz,GLK,2012,138155,Bucuresti,15250
