Brand,Model,YearOfFabrication,Kilometres,Location,PriceEuro,ClientID,LicensePlateNumber,VIN
Mercedes-Benz,GLC,2018,89454,Bucuresti,32949,CEXRAFNW,B 417 ZYC,WDBW3IWGS4OK5A834
Mercedes-Benz,GLC,2018,121520,Iasi,33688,RSKQYGIL,IS 417 EWX,WDBW0BHT1GV8ZYDQ3
Mercedes-Benz,GLC,2018,80750,Bucuresti,33899,YSKKZYOA,B 355 EFG,WDBWZ2N8V7QEY9LU1
Mercedes-Benz,GLC,2018,126923,Galati,34498,SRLCRIAL,GL 491 YWP,WDBWOYN32IUK3XNVX
Mercedes-Benz,GLC,2018,99500,Prahova,34700,SMJBEECN,PH 921 UKE,WDBWD0MTY02D6IOUX
Mercedes-Benz,GLC,2018,120000,Bucuresti,36490,APQAOMKV,B 622 QZF,WDBW1JJ2PXFXOW191
Mercedes-Benz,GLC,2018,86245,Suceava,36998,ZVBBNARL,SV 611 JLE,WDBWCZZNFNTGFZ68X
Mercedes-Benz,GLC,2018,53227,Iasi,37500,YLWQZBYP,IS 769 NYG,WDBWA61TJUZH1WT77
Mercedes-Benz,GLC,2018,67203,Timis,38675,MCIRESPS,TM 166 FBK,WDBWIJJ4OGS8C4X05
Mercedes-Benz,GLC,2019,220000,Galati,26990,KITLJYIE,GL 409 AIZ,WDBXYOUQV7PIJY403
Mercedes-Benz,GLC,2019,182000,Prahova,28500,XHONLHGD,PH 529 NHY,WDBXUQ9DSQBXP9RQ9
Mercedes-Benz,GLC,2019,186235,Bucuresti,28599,ITRNWQDD,B 782 BWY,WDBXCZ54EOP4QN164
Mercedes-Benz,GLC,2019,207539,Salaj,29998,TQFXQKYZ,SJ 230 NRP,WDBX01DKBUE54N1A4
Mercedes-Benz,GLC,2019,172592,Bucuresti,30749,NAESRYGM,B 117 DSY,WDBX3R3FSD8HVJV81
Mercedes-Benz,GLC,2019,105973,Bucuresti,30900,DCUKVUAC,B 805 VTG,WDBX5IKC02J76DDI7
Mercedes-Benz,GLC,2019,95000,Mures,31500,DQOFDHWE,MS 479 CAE,WDBXX6LYLPP0SRIGX
Mercedes-Benz,GLC,2019,187000,Dambovita,32725,JMQPXYAJ,DB 840 HOM,WDBX351TOJ3VBJ1M8
Mercedes-Benz,GLC,2019,184997,Arges,32790,RLCRHSYE,AG 792 EGA,WDBX8MO0U4BCIY344
Mercedes-Benz,GLC,2019,150310,Cluj,32990,OCSLRORU,CJ 659 ZKA,WDBX3Y3OAT4FGL4O2
Mercedes-Benz,GLC,2019,50000,Bucuresti,34950,NSFMSHJH,B 819 BBQ,WDBXNMCFDLIRVV382
Mercedes-Benz,GLC,2019,49000,Iasi,34999,FJVGZKGP,IS 577 HTG,WDBXLHFFHQXDW4381
Mercedes-Benz,GLC,2019,157000,Arges,35890,DEYTYDEF,AG 851 RKO,WDBXUM4BTYAAU4VR3
Mercedes-Benz,GLC,2019,90456,Cluj,37700,LZFIAESG,CJ 195 WYB,WDBXC8YG7WPWS7KI8
Mercedes-Benz,GLC,2019,103500,Mures,39151,HWAEROUA,MS 451 EMK,WDBX93MQEZHBTN5CX
Mercedes-Benz,GLC,2019,81664,Bucuresti,39900,AWHCXSAE,B 007 SIJ,WDBXAGW540GX09I11
Mercedes-Benz,GLC,2019,94406,Bucuresti,39900,OVEXKTGM,B 214 MIN,WDBXQ7L1AN9G0MIG6
Mercedes-Benz,GLC,2019,73360,Bacau,39990,LDETPZHB,BC 501 KBF,WDBXGIKIHPS2QOP98
Mercedes-Benz,GLC,2019,167568,Galati,40446,OCGRNEQW,GL 854 UPS,WDBXS4KOX9OE0543X
Mercedes-Benz,GLC,2019,68000,Cluj,40800,INIGEMHN,CJ 423 CUB,WDBXX46K6LP9F9F34
Mercedes-Benz,GLC,2019,85291,Bihor,40900,CWQNEMNO,BH 643 DNY,WDBXOJEEYGH3U6YL8
Mercedes-Benz,GLC,2019,64100,Bucuresti,41899,DBJWGYLU,B 840 ESG,WDBXDZ80NHXEDIBR0
Mercedes-Benz,GLC,2019,49182,Arges,42900,BOXNIUAT,AG 280 FTS,WDBX0GJM8IZGH8JM7
Mercedes-Benz,GLC,2019,94014,Arges,42990,FLMTDFHB,AG 879 FJU,WDBXR3W60FKFJ3TL9
Mercedes-Benz,GLC,2019,33000,Iasi,43900,OHIDXRDX,IS 704 NRR,WDBXQ2GS3MFYP5UR7
Mercedes-Benz,GLC,2019,82000,Galati,44900,CESEUEIP,GL 988 HFZ,WDBXFAVJ67DB6W1S3
Mercedes-Benz,GLC,2019,119300,Galati,47588,AUMCTTRR,GL 236 IHQ,WDBXS5SX8MZI52LF0
Mercedes-Benz,GLC,2019,57179,Bihor,47900,CDNPYLJJ,BH 979 LNU,WDBXBRXTFW629O5B9
Mercedes-Benz,GLC,2019,80119,Arges,47900,HIKXYOEB,AG 823 ZCR,WDBXQG77155PE9FU6
Mercedes-Benz,GLC,2019,66000,Arad,49730,CEVDIHJH,AR 143 NKL,WDBX5DSUIHPN74724
Mercedes-Benz,GLC,2019,9330,Constanta,67500,LKEXFASM,CT 411 HUD,WDBXJVWT7GEXMYWC4
Mercedes-Benz,GLC,2019,76000,Ilfov,79990,SZIIEKPL,IF 611 EGZ,WDBXM0W1G4ZH7QFA1
Mercedes-Benz,GLC,2020,154000,Valcea,30990,LZQULTLH,VL 845 KTW,WDBAGNDLQB4M7G2T5
Mercedes-Benz,GLC,2020,160200,Arges,31535,MUNZVXWQ,AG 700 ZSY,WDBA7RACEOVJFO3W2
Mercedes-Benz,GLC,2020,160185,Ilfov,31989,HBXPZVEY,IF 390 BYB,WDBA8UQTSY2J0OFQ9
Mercedes-Benz,GLC,2020,82000,Cluj,34699,NZSDWKBD,CJ 581 MUZ,WDBAMINZ9LIBYOYQ7
Mercedes-Benz,GLC,2020,95271,Suceava,35998,SAGZIWIZ,SV 632 UQD,WDBAOE13GJ4LY6J3X
Mercedes-Benz,GLC,2020,151236,Bucuresti,35999,UYOSOLZJ,B 080 UMD,WDBAAK46HY0RK5CA6
Mercedes-Benz,GLC,2020,147580,Timis,37400,FROKADOT,TM 448 EPU,WDBAFX3HKFZVL4S71
Mercedes-Benz,GLC,2020,57000,Timis,37500,FJSGTQGJ,TM 550 IEK,WDBAN0Q3XXMXFCDO0
Mercedes-Benz,GLC,2020,104308,Bucuresti,37990,NUCLSZPB,B 844 BAS,WDBAAE7GVJHM43AC8
Mercedes-Benz,GLC,2020,80280,Bihor,39900,JPAJIDXH,BH 425 UMA,WDBAT774DKRQ0ORA7
Mercedes-Benz,GLC,2020,80287,Bucuresti,39900,UIRBHVQH,B 287 RMI,WDBAZYGDIT8FJ3H23
Mercedes-Benz,GLC,2020,94433,Bucuresti,39900,CYOOUTVN,B 239 KRT,WDBASJEW76REESLE6
Mercedes-Benz,GLC,2020,100217,Bucuresti,39900,GLGLQUVP,B 637 PXM,WDBA1J3RMB0ZXUE7X
Mercedes-Benz,GLC,2020,29780,Bucuresti,40900,TZCNTOML,B 466 KCE,WDBAPCQGYPUV5WF34
Mercedes-Benz,GLC,2020,47123,Bucuresti,41899,ISLZVEWR,B 246 WQG,WDBA3J5FIKRDQG1MX
Mercedes-Benz,GLC,2020,34050,Bihor,43000,SRKGQQGQ,BH 490 JEU,WDBA5NQAS8LME44M4
Mercedes-Benz,GLC,2020,54659,Brasov,43400,SELIKDSI,BV 122 FNU,WDBAFD6I00RSGG644
Mercedes-Benz,GLC,2020,102000,Sibiu,44625,KHHSSAGU,SB 132 KJJ,WDBARNKYTZ5PBABY7
Mercedes-Benz,GLC,2020,14976,Bucuresti,45208,YCNTUBOP,B 041 LDH,WDBA4IAK74VIRSZU9
Mercedes-Benz,GLC,2020,37677,Bucuresti,45299,PFFWRFTM,B 742 LDJ,WDBA3Z4H0J2SUHFGX
Mercedes-Benz,GLC,2020,52000,Sibiu,46500,EMITVWBS,SB 325 MRG,WDBAWZCS0G6LXXT5X
Mercedes-Benz,GLC,2020,128900,Botosani,47900,DKQZDTPK,BT 699 IYM,WDBAKLIUX3DQN3U37
Mercedes-Benz,GLC,2020,29500,Bucuresti,48195,BHDRGTKB,B 361 ZZO,WDBA6V7BCEWXW31F7
Mercedes-Benz,GLC,2020,99900,Maramures,49500,BSSQUFLL,MM 190 YVN,WDBA8P5PI2J7WYZ06
Mercedes-Benz,GLC,2020,73257,Arges,49990,PNITQSHP,AG 686 KZP,WDBANRQCRU21YLEU6
Mercedes-Benz,GLC,2020,48394,Mures,50360,JPNDIFSZ,MS 001 YRF,WDBANMJJ5LD8KQOK5
Mercedes-Benz,GLC,2020,13594,Bihor,53900,XSHOEHJB,BH 723 IBL,WDBAW06MPZK9A80A4
Mercedes-Benz,GLC,2020,35967,Ilfov,56900,PDCQVUKO,IF 664 UZC,WDBANHSCRQ5Q01DY3
Mercedes-Benz,GLC,2020,24000,Arad,58574,TKTHCHSU,AR 592 MCC,WDBAAD0Y9765Q8M73
Mercedes-Benz,GLC,2020,57000,Timis,59762,BLPGMQJK,TM 821 FCA,WDBAVFKYWA8V0J4S9
Mercedes-Benz,GLC,2020,13000,Cluj,69484,ODIXGCBL,CJ 517 VNN,WDBA441C53BDCR4L4
Mercedes-Benz,GLC,2021,162000,Ilfov,36199,VQXYNUIY,IF 328 LLE,WDBBOGYFVZ62B88CX
Mercedes-Benz,GLC,2021,33858,Ilfov,42500,HENHLWMM,IF 519 JUK,WDBBY5I2DMO7D5921
Mercedes-Benz,GLC,2021,144666,Dolj,43699,PZOXRQMJ,DJ 199 FBK,WDBB742MESZULOLY8
Mercedes-Benz,GLC,2021,32928,Prahova,43899,BBRBFQAZ,PH 795 WOI,WDBBTKDD7UKDMP4Z8
Mercedes-Benz,GLC,2021,31633,Bucuresti,44900,XFCPVZPB,B 491 QVV,WDBBXY9HIHW9SV5H6
Mercedes-Benz,GLC,2021,16244,Bihor,48989,DUUCLKJC,BH 413 SMA,WDBBZU5VO69PMSE94
Mercedes-Benz,GLC,2021,24500,Brasov,49956,EWQETXFY,BV 853 YIW,WDBBLVPV56KNEIGX0
Mercedes-Benz,GLC,2021,32000,Bihor,49999,BHABFMFR,BH 094 NGS,WDBBM19WL1LFH76FX
Mercedes-Benz,GLC,2021,66713,Bucuresti,53000,VVBMJBKO,B 038 DUK,WDBBI4PDLV2RYS3L8
Mercedes-Benz,GLC,2021,33642,Bucuresti,58000,PYKKRYYQ,B 890 KSX,WDBBKJXLSZTZ1KXU9
Mercedes-Benz,GLC,2021,16700,Bucuresti,59950,QRKQLGBO,B 096 XTJ,WDBBY966RYJQMOLZ2
Mercedes-Benz,GLC,2021,23500,Arad,65270,KFVOLYRS,AR 405 SAD,WDBBKYPJ6R69URW1X
Mercedes-Benz,GLC,2021,22500,Valcea,65331,CNAFXJET,VL 618 HHB,WDBBS5520I8NK3RG5
Mercedes-Benz,GLC,2021,13543,Mures,85561,CSKDCDBB,MS 861 AKK,WDBB474UZLW10IOW1
Mercedes-Benz,GLC,2022,21470,Bihor,46900,KFAHMUWZ,BH 898 NJF,WDBCVJOKJG189F294
Mercedes-Benz,GLC,2022,31040,Valcea,47481,SXTKXYBK,VL 864 ROX,WDBCW1ZL724O14VZ1
Mercedes-Benz,GLC,2022,13510,Prahova,53899,NRXPCJGS,PH 173 IKF,WDBCPIKFKADJDLZP0
Mercedes-Benz,GLC,2022,31679,Ilfov,54170,UGJPCIBN,IF 213 AEU,WDBCSQ77U0ELNAWT1
Mercedes-Benz,GLC,2022,3600,Cluj,62799,BBKLZCDE,CJ 350 IAC,WDBC5LEARZE3YKQ80
Mercedes-Benz,GLC,2022,7312,Ilfov,63164,YIELYPVG,IF 985 YJM,WDBCMN8V3UXEM0N30
Mercedes-Benz,GLC,2022,10674,Ilfov,65499,DCUDFPUS,IF 967 HSB,WDBC26C96S7PGDJD8
Mercedes-Benz,GLC,2022,21105,Bucuresti,68900,GIRSOTUN,B 434 DST,WDBC7JNRGAKYBZEI5
Mercedes-Benz,GLC,2022,8900,Cluj,69399,PEZASTJY,CJ 124 VDF,WDBC4M4IN0ZU97101
Mercedes-Benz,GLC,2022,9129,Mures,69972,AJZDRKUU,MS 942 RTG,WDBC5LFCSDMUO8Y26
Mercedes-Benz,GLC,2022,8548,Prahova,70899,INYYBUUW,PH 305 SBH,WDBC5GDOE0GL2F6Q1
Mercedes-Benz,GLC,2022,15412,Timis,71198,WORSZXUA,TM 042 HQL,WDBC7H28Q8Y0LI1H6
Mercedes-Benz,GLC,2022,6000,Sibiu,80396,KATLXZYX,SB 104 LJN,WDBCV6G7P4IZ82D32
Mercedes-Benz,GLC,2022,3105,Brasov,81030,TQZCYBWP,BV 180 SBM,WDBC17LXRNA9RICE4
Mercedes-Benz,GLC,2023,21855,Cluj,57899,XCDGFNZZ,CJ 164 AZV,WDBDC2BY62UF69DOX
Mercedes-Benz,GLC,2023,7,Bucuresti,61880,HLOCHPWL,B 073 PRZ,WDBDT4KM919OHOXR6
Mercedes-Benz,GLC,2023,11472,Ilfov,65499,EJFJRQBL,IF 245 YQV,WDBDLGF12EWQIC2O2
Mercedes-Benz,GLC,2023,100,Bucuresti,65576,AWYAGNYE,B 473 IUC,WDBDB0N99RCXWTMW4
Mercedes-Benz,GLC,2023,3383,Sibiu,67770,KGDUWYPT,SB 540 GDX,WDBDBXU4UXAA6H9I9
Mercedes-Benz,GLC,2023,7,Bucuresti,68425,KBMLARGT,B 421 ELX,WDBDDHDLL70IEGU69
Mercedes-Benz,GLC,2023,100,Bucuresti,68990,GRRGUDHE,B 286 IUM,WDBDFRG5T029EGKX0
Mercedes-Benz,GLC,2023,10062,Timis,69490,ESLVTERM,TM 065 ACB,WDBDJKE18BAARTHV1
Mercedes-Benz,GLC,2023,11710,Sibiu,69749,SEBZYNWC,SB 673 BHQ,WDBDXORXENLQFS6JX
Mercedes-Benz,GLC,2023,9800,Prahova,71899,PIRPOFQO,PH 595 KZT,WDBDWQGXJGO1GI0C3
Mercedes-Benz,GLC,2023,5,Timis,76559,LFXOPNMW,TM 254 YRL,WDBDM7BW7IYL784B9
Mercedes-Benz,GLC,2023,1254,Bucuresti,79000,DORUACKU,B 047 GAH,WDBDD7LCTMQFIMSJ7
Mercedes-Benz,GLC,2023,6000,Arad,80908,LMVAXJOU,AR 340 FBB,WDBDGD2QPAGYJ4647
Mercedes-Benz,GLC,2023,4,Mures,81994,XEWFFSMV,MS 265 CNW,WDBDSDQV06R1D1C90
Mercedes-Benz,GLC,2023,4,Mures,85130,PIERADWV,MS 076 IGZ,WDBDC8VTAKPK28XJ3
Mercedes-Benz,GLC,2023,2,Maramures,86083,TESMYSFH,MM 169 XIB,WDBDSICUFSSJ7W0Q9
Mercedes-Benz,GLC,2023,6000,Mures,86189,EVCAKQGI,MS 286 AME,WDBDI3A3Y0MXUIJJ0
Mercedes-Benz,GLC,2023,2,Maramures,86383,HABDQBYK,MM 577 TLW,WDBDXB3CLYK6FNGLX
Mercedes-Benz,GLC,2023,5,Arad,89460,OKWDDNFR,AR 112 SJU,WDBDT00GPHSRG9I41
Mercedes-Benz,GLC,2023,6000,Arad,91018,ZUTEINAL,AR 281 YDK,WDBDQMXVEVS9VATQ3
Mercedes-Benz,GLC,2023,6,Arad,92477,ARQWULVI,AR 420 ZFR,WDBDTXPY7YWY24K67
Mercedes-Benz,GLC,2023,10,Valcea,92888,NRDEWXVX,VL 032 MYU,WDBDYP7GORDOKWRB8
Mercedes-Benz,GLC Coupe,2017,190000,Galati,29900,CBNUGBDV,GL 826 XFT,WDBV3VMLKCGU04TU7
Mercedes-Benz,GLC Coupe,2017,112130,Satu Mare,30950,GJOPTAUP,SM 662 UYS,WDBVFGG2OAEME38F1
Mercedes-Benz,GLC Coupe,2017,188953,Constanta,30990,YHFMZHTY,CT 331 QVS,WDBVJ5VPUQ54VRYR5
Mercedes-Benz,GLC Coupe,2017,139460,Vrancea,31490,RDVFIEPM,VN 907 NHL,WDBVV7JCYIR9FIDM3
Mercedes-Benz,GLC Coupe,2017,90800,Bucuresti,32900,VNVFWUIR,B 943 OZJ,WDBV552SL46K1T0F1
Mercedes-Benz,GLC Coupe,2017,95806,Dambovita,33500,PNNJSMHD,DB 647 FDZ,WDBV2PMLBI7179ZZ6
Mercedes-Benz,GLC Coupe,2017,37500,Bucuresti,33950,CRBLZWQW,B 563 FPW,WDBV6LGJB1R3GRUP1
Mercedes-Benz,GLC Coupe,2017,68000,Bucuresti,38675,CJMBIOCV,B 085 OFS,WDBV8SBKS7E99KI97
Mercedes-Benz,GLC Coupe,2017,141000,Arad,39258,WELJEQGG,AR 675 NAC,WDBVBL4827Z2KRNR9
Mercedes-Benz,GLC Coupe,2017,113000,Arad,46398,GHKJHLCJ,AR 464 GET,WDBVCVREENWXMN6O0
Mercedes-Benz,GLC Coupe,2018,175000,Salaj,30998,PKKPBBCO,SJ 520 GMG,WDBW62HNGBWVV71N3
Mercedes-Benz,GLC Coupe,2018,67500,Bucuresti,34500,ZBGYZVVE,B 068 OXP,WDBWHCHQWZM4I37S2
Mercedes-Benz,GLC Coupe,2018,120000,Bucuresti,35490,NAEMZPZH,B 440 UBG,WDBW6KCAOHIVI2CK0
Mercedes-Benz,GLC Coupe,2018,111000,Bucuresti,35750,FPWSGFAV,B 833 KJG,WDBWBAK8WH04IEES5
Mercedes-Benz,GLC Coupe,2018,173000,Cluj,35900,IXKYJFKJ,CJ 402 EBT,WDBWR6OO86UL02WL7
Mercedes-Benz,GLC Coupe,2018,192000,Maramures,36990,WXYYOMZR,MM 117 VGL,WDBWMWRUA6AAFUFP8
Mercedes-Benz,GLC Coupe,2018,123834,Ilfov,37299,MZOFAYXR,IF 329 HXJ,WDBWGFARBMGG8LGH6
Mercedes-Benz,GLC Coupe,2018,51415,Bucuresti,37500,PJSNZPHX,B 451 JVB,WDBWQ1MIYID5M1T5X
Mercedes-Benz,GLC Coupe,2018,83000,Timis,44500,TBHLBVMV,TM 925 IJB,WDBWRZ8Q82NP2RXW4
Mercedes-Benz,GLC Coupe,2018,51173,Ilfov,45899,FJBFLVAK,IF 479 LHQ,WDBWPGYC2MG1GLOQ8
Mercedes-Benz,GLC Coupe,2018,35395,Ilfov,48980,COWWMYDA,IF 692 ODT,WDBW17LDAHUN9YN77
Mercedes-Benz,GLC Coupe,2019,150000,Bucuresti,35990,QQSBCQCM,B 787 PLE,WDBX65NIFQD5TZQ20
Mercedes-Benz,GLC Coupe,2019,121640,Bacau,39750,XQKLFNUF,BC 586 FQE,WDBX2WZXZZCUYRF24
Mercedes-Benz,GLC Coupe,2019,76000,Bucuresti,39980,EMGVRMRB,B 580 BXT,WDBXQBW33VK592V39
Mercedes-Benz,GLC Coupe,2019,99000,Galati,41990,LMXEVSPY,GL 988 ILI,WDBX105UD7L7WWNE7
Mercedes-Benz,GLC Coupe,2019,67300,Bucuresti,42000,SISOAJKO,B 944 GDL,WDBXGTXE3XWMP9QS2
Mercedes-Benz,GLC Coupe,2019,113200,Bucuresti,43880,UJSUKAAW,B 752 XVP,WDBXWQA223RK23EH0
Mercedes-Benz,GLC Coupe,2019,48504,Bucuresti,44900,ZWQAEQZR,B 830 LBM,WDBXTKM6LET1EVOO5
Mercedes-Benz,GLC Coupe,2019,32000,Galati,45999,RPANVKVF,GL 547 TDU,WDBXQ2DRDIZO0QJU7
Mercedes-Benz,GLC Coupe,2019,144920,Ilfov,46989,IZHCGUZH,IF 368 IJV,WDBX6UPXUWJI3JWY8
Mercedes-Benz,GLC Coupe,2019,19000,Timis,46999,JIDIIWZG,TM 960 TEM,WDBXDFCLE6FBNZ0B5
Mercedes-Benz,GLC Coupe,2019,39000,Iasi,69000,AJBIROEX,IS 025 YQK,WDBX9HVPWLVKMMGA1
Mercedes-Benz,GLC Coupe,2019,85000,Ilfov,75989,IUINPHYB,IF 526 ITW,WDBX4V0SGZNIQMW18
Mercedes-Benz,GLC Coupe,2020,75000,Bihor,42790,CJFGPWLB,BH 020 JMO,WDBAJP0FX3O6GBL24
Mercedes-Benz,GLC Coupe,2020,70500,Brasov,48519,SLJYKZTN,BV 989 OXI,WDBA1994LFVW95T84
Mercedes-Benz,GLC Coupe,2020,39900,Ilfov,52850,TRVYZEJI,IF 271 MXJ,WDBAP7VSX65S29NT3
Mercedes-Benz,GLC Coupe,2020,35650,Constanta,54800,MQTHORGX,CT 420 KQR,WDBAE6YRMRHBXS3DX
Mercedes-Benz,GLC Coupe,2020,51000,Arad,55323,TVLPLRRO,AR 817 BLV,WDBAX4HBPYN91NWV7
Mercedes-Benz,GLC Coupe,2020,44160,Ilfov,56525,IYJKQHTN,IF 282 CUK,WDBAMDF90X7Q9UP42
Mercedes-Benz,GLC Coupe,2020,84215,Galati,59488,XXRXRCJU,GL 183 TMY,WDBAPJ8L4LI0Y1LA2
Mercedes-Benz,GLC Coupe,2020,43918,Ilfov,60500,MHOHKYHL,IF 614 NFO,WDBAO1XS5CPYR3NT2
Mercedes-Benz,GLC Coupe,2021,104000,Galati,42800,RHAFGPJQ,GL 298 CYV,WDBBB7NT7YWGHEO04
Mercedes-Benz,GLC Coupe,2021,137000,Galati,42990,LNHIYHTL,GL 039 YQH,WDBBCMZFL3SZZ60N9
Mercedes-Benz,GLC Coupe,2021,44422,Bucuresti,49900,HMKPSCNB,B 971 TGB,WDBB731JWASUBJ0Q9
Mercedes-Benz,GLC Coupe,2021,61549,Mures,52079,DYYHBFHY,MS 831 GEE,WDBBWN308YHH5Z709
Mercedes-Benz,GLC Coupe,2021,61300,Ilfov,52250,WZOOREGM,IF 154 ZVQ,WDBB0AL4MBEONE523
Mercedes-Benz,GLC Coupe,2021,40475,Bucuresti,59488,WVRZSIGS,B 145 ZPQ,WDBBPJO923MMPMLDX
Mercedes-Benz,GLC Coupe,2021,12124,Cluj,65583,AILWICUB,CJ 225 VOS,WDBBWMMA2ZGE1QM11
Mercedes-Benz,GLC Coupe,2021,32500,Mures,119990,LRGYFZQM,MS 372 VSO,WDBB248O67LHQ59H2
Mercedes-Benz,GLC Coupe,2022,13500,Bihor,51900,RYHXLIYI,BH 994 MNQ,WDBCUGYAH1ILPTNJ0
Mercedes-Benz,GLC Coupe,2022,30000,Valcea,53431,BGVZYHTQ,VL 775 YAQ,WDBC0B1GZ6GR6JB1X
Mercedes-Benz,GLC Coupe,2022,39900,Valcea,53431,DHVOGHBM,VL 190 HLT,WDBCY2MZY1VSJ1A93
Mercedes-Benz,GLC Coupe,2022,12600,Galati,54899,NFJOMXQW,GL 258 LDT,WDBC7F6NN90TYJYC0
Mercedes-Benz,GLC Coupe,2022,7710,Bihor,55900,RSOPBCKT,BH 496 EAU,WDBC1HJ5QP55E9E4X
Mercedes-Benz,GLC Coupe,2022,3000,Bucuresti,58499,PVMSHABR,B 999 EMQ,WDBCC3SXP4O3KMUT4
Mercedes-Benz,GLC Coupe,2023,5000,Bacau,76406,PQLEPLZP,BC 233 JWG,WDBDIYJJYD54OEB44
Mercedes-Benz,GLC Coupe,2023,7,Mures,77555,KKVAGVNJ,MS 910 RLX,WDBDS42M03BUS8BP4
Mercedes-Benz,GLC Coupe,2023,10,Valcea,78174,EZTVDRXM,VL 457 ZRF,WDBDY8Y77PA12KKW2
Mercedes-Benz,GLC Coupe,2023,10,Valcea,82645,PTZSBJYH,VL 233 BRM,WDBD2NPXB2ZHSAZO9
Mercedes-Benz,GLC Coupe,2023,10,Bucuresti,82950,GNGHMGKG,B 284 XAW,WDBD25IDRGHKNG060
Mercedes-Benz,GLC Coupe,2023,1,Bucuresti,86260,IWDPCWEN,B 819 LKF,WDBDUNUPDPRV19WN1
Mercedes-Benz,GLC Coupe,2023,3970,Brasov,87043,QGDVFEVW,BV 957 YZB,WDBDYE6WABLLORH61
Mercedes-Benz,GLC Coupe,2023,6000,Mures,94622,JUIMIUCG,MS 621 MRA,WDBD26OQNUW77XZW3
Mercedes-Benz,GLC Coupe,2023,1500,Sibiu,95760,VIEIVHNE,SB 310 KPB,WDBDOKE0MG95QA4I2
Mercedes-Benz,GLC Coupe,2023,499,Iasi,96499,SCPROVYL,IS 990 TKN,WDBD0A0GAWT1R7D10
Mercedes-Benz,GLE,2015,200000,Sibiu,25900,GDAIRIYU,SB 390 EUR,WDBS0XJYUVL3F4KD4
Mercedes-Benz,GLE,2015,121000,Mures,29900,WQTKGFMS,MS 768 PRE,WDBSEOA23HKCX5ZU2
Mercedes-Benz,GLE,2015,261123,Cluj,29999,XZIKBCMF,CJ 801 ENW,WDBS4X5DTXONQPMX2
Mercedes-Benz,GLE,2015,130000,Timis,30499,ULBAYUDV,TM 749 YVP,WDBSOBM50RJB49HG8
Mercedes-Benz,GLE,2015,119000,Suceava,38800,AVOSPPMN,SV 572 JIY,WDBSK2ZPK2NFQIUM5
Mercedes-Benz,GLE,2016,225000,Brasov,24900,BJJUCPJU,BV 079 CQD,WDBTGDK07RUGHV724
Mercedes-Benz,GLE,2016,252929,Maramures,27965,KWZXTPOU,MM 643 YJA,WDBTUYV8JIYXAGJ32
Mercedes-Benz,GLE,2016,190000,Arges,28800,XQHHCXJB,AG 160 GHN,WDBT684WB3HPAMHA2
Mercedes-Benz,GLE,2016,180000,Dolj,28900,HVZFWAWL,DJ 888 KHR,WDBTQ6QTH2OMND448
Mercedes-Benz,GLE,2016,204677,Bihor,28900,JKSFHSMY,BH 917 VVV,WDBT61GHTIDJPDG92
Mercedes-Benz,GLE,2016,102936,Bacau,28990,OPPHOEAV,BC 897 APX,WDBT9EXR3N8CDOUR7
Mercedes-Benz,GLE,2016,202364,Ilfov,29990,PXRABUNQ,IF 546 PZJ,WDBT0U0HHDL0VFJQX
Mercedes-Benz,GLE,2016,230000,Brasov,30990,MJYDVOYP,BV 995 XNC,WDBTEKXA2S7G0OYY1
Mercedes-Benz,GLE,2016,168850,Sibiu,31500,ATOVSYOB,SB 618 QDC,WDBTAU82RA8MHEKE3
Mercedes-Benz,GLE,2016,118000,Botosani,32700,FFJMUUSY,BT 161 XVP,WDBTPPWGCQ0QDN574
Mercedes-Benz,GLE,2016,121126,Bucuresti,33308,FPRHYCPC,B 636 IMY,WDBT3RF87427IV1O6
Mercedes-Benz,GLE,2016,149414,Bucuresti,35900,RDNIKZKE,B 373 OEY,WDBT8QLJBAGVITRA1
Mercedes-Benz,GLE,2016,146483,Ilfov,36899,VTUAJSIC,IF 359 VDK,WDBTHA2HOO8L2FBV3
Mercedes-Benz,GLE,2016,89530,Bacau,37990,UXPYYZYP,BC 254 GYV,WDBTM804NHJSCWQT1
Mercedes-Benz,GLE,2016,88846,Satu Mare,44900,ZPGZNBQC,SM 594 LBN,WDBT5Y91RLXJ2C482
Mercedes-Benz,GLE,2017,220000,Galati,26000,KUORWGUK,GL 438 EFJ,WDBVCA6K012NVKUP7
Mercedes-Benz,GLE,2017,299000,Prahova,26000,VCMRVGNF,PH 348 BRV,WDBVDJ58SNCXBKY37
Mercedes-Benz,GLE,2017,168284,Iasi,29800,JLENWOJL,IS 635 QRM,WDBV15W51TU8JZMM5
Mercedes-Benz,GLE,2017,163680,Bacau,30990,LIADMNSJ,BC 670 OAJ,WDBVHVVXMVBYK06L6
Mercedes-Benz,GLE,2017,140000,Cluj,32999,AHXPLEIZ,CJ 753 FQF,WDBVUHO79DM3XLOX4
Mercedes-Benz,GLE,2017,150000,Satu Mare,33320,EHKQICZZ,SM 836 UWR,WDBVTVNS3AW3ZRNI8
Mercedes-Benz,GLE,2017,178000,Dolj,35000,KKEFNKLO,DJ 551 LIT,WDBVYVHHPWCHUTN60
Mercedes-Benz,GLE,2017,154189,Constanta,36300,COJHJZSM,CT 312 SKI,WDBV4NXJ81D8PLKPX
Mercedes-Benz,GLE,2017,90000,Cluj,36999,SGSRCRHQ,CJ 553 VGQ,WDBVIRRP8S4WGN969
